"PageID","DescriptionURL","ImageURL","ImageSHA1","PixelHeight","PixelWidth","PaintingID","Artist","RealHeightInches","RealWidthInches","DensityHeight","DensityWidth","DensityRatio"
"24601995","http://commons.wikimedia.org/wiki/File:Winslow_Homer_-_The_Green_Hill.jpg","http://upload.wikimedia.org/wikipedia/commons/d/d3/Winslow_Homer_-_The_Green_Hill.jpg","55045b91831f3e850dd8a1785e723ef5c0ad7481","2508","3000","1994.59.25","Winslow Homer","6.90000","8.20000","363.47826","365.85366","0.00654"
"24637182","http://commons.wikimedia.org/wiki/File:JB_Kleine_Marktverk%C3%A4uferin.jpg","http://upload.wikimedia.org/wikipedia/commons/0/05/JB_Kleine_Marktverk%C3%A4uferin.jpg","423b99e68aa7299efca07c4f169a696382729375","3088","2538","Kleine Marktverk\\xe4uferin","Monogrammist JB","13.40000","11.00000","230.44776","230.72727","0.00121"
"24782382","http://commons.wikimedia.org/wiki/File:Jean-Baptiste-Camille_Corot_-_Ville-d%27Avray.jpg","http://upload.wikimedia.org/wikipedia/commons/4/46/Jean-Baptiste-Camille_Corot_-_Ville-d%27Avray.jpg","0a303d9eea37f0b4c7194cdc287b6f92eca54335","4609","7556","1898.1.27","Jean-Baptiste-Camille Corot","17.20000","29.30000","267.96512","257.88396","0.03909"
"24803553","http://commons.wikimedia.org/wiki/File:Winslow_Homer_-_The_Nurse.jpg","http://upload.wikimedia.org/wikipedia/commons/7/71/Winslow_Homer_-_The_Nurse.jpg","d81b0cc30329f258cc0c28084cb4b11f9b02a65c","5418","3080","1999.74","Winslow Homer","19.00000","11.00000","285.15789","280.00000","0.01842"
"24814864","http://commons.wikimedia.org/wiki/File:Winslow_Homer_-_On_Guard.jpg","http://upload.wikimedia.org/wikipedia/commons/f/f0/Winslow_Homer_-_On_Guard.jpg","ad83450b882e3b61358f05c00fd97517c222bded","4985","3751","1994.11","Winslow Homer","12.20000","9.30000","408.60656","403.33333","0.01307"
"24815605","http://commons.wikimedia.org/wiki/File:Winslow_Homer_-_The_Whittling_Boy.jpg","http://upload.wikimedia.org/wikipedia/commons/5/5c/Winslow_Homer_-_The_Whittling_Boy.jpg","d0ad9f5f4f3c00bba205bc2f53fa5664cd12015e","3638","5301","1994.12","Winslow Homer","15.70000","22.70000","231.71975","233.52423","0.00779"
"24816634","http://commons.wikimedia.org/wiki/File:Winslow_Homer_-_Girls_in_a_Landscape.jpg","http://upload.wikimedia.org/wikipedia/commons/2/22/Winslow_Homer_-_Girls_in_a_Landscape.jpg","ce4ca53105828fe5154d1a02b26c811fe5086014","3161","4333","1999.73","Winslow Homer","5.90000","8.00000","535.76271","541.62500","0.01094"
"24817530","http://commons.wikimedia.org/wiki/File:Winslow_Homer_-_Weary.jpg","http://upload.wikimedia.org/wikipedia/commons/1/10/Winslow_Homer_-_Weary.jpg","d771062ccf48ad39a60bf0fa176656e96191e80f","3840","5034","1992.41","Winslow Homer","9.50000","12.20000","404.21053","412.62295","0.02081"
"24819441","http://commons.wikimedia.org/wiki/File:John_Frederick_Kensett_-_Near_Newport,_Rhode_Island.jpg","http://upload.wikimedia.org/wikipedia/commons/f/f8/John_Frederick_Kensett_-_Near_Newport%2C_Rhode_Island.jpg","9b78f32af6f18710139af20629bfbfb79593ce6a","2953","5102","1999.1","John Frederick Kensett","14.50000","24.00000","203.65517","212.58333","0.04384"
"24983432","http://commons.wikimedia.org/wiki/File:John_Frederick_Kensett_-_Bergen_Park_(Colorado).jpg","http://upload.wikimedia.org/wikipedia/commons/d/d7/John_Frederick_Kensett_-_Bergen_Park_%28Colorado%29.jpg","e0ddeaef6014656cdf1cdd93e98dd240bd4803e6","2384","4764","58.86","John Frederick Kensett","9.25000","18.50000","257.72973","257.51351","0.00084"
"25057402","http://commons.wikimedia.org/wiki/File:Winslow_Homer_-_Rowboat.jpg","http://upload.wikimedia.org/wikipedia/commons/1/1f/Winslow_Homer_-_Rowboat.jpg","e1861764fe78acc05c83d065005268f276f9ee3f","2192","3072","1991.45","Winslow Homer","9.90000","13.90000","221.41414","221.00719","0.00184"
"25164508","http://commons.wikimedia.org/wiki/File:Winslow_Homer_-_Young_Woman.jpg","http://upload.wikimedia.org/wikipedia/commons/1/1d/Winslow_Homer_-_Young_Woman.jpg","a2ed0fee920870995a495563410c157e1e18c847","2272","3200","LotFinder=5508950","Winslow Homer","9.50000","13.80000","239.15789","231.88406","0.03137"
"25247359","http://commons.wikimedia.org/wiki/File:Paul_LaCroix_-_Still_Life_with_Red_and_White_Currants.jpg","http://upload.wikimedia.org/wikipedia/commons/1/18/Paul_LaCroix_-_Still_Life_with_Red_and_White_Currants.jpg","380f5207e5e97d080daf6ef87ba668b6287fa37b","2556","3200","LotFinder=5652468","Paul Lacroix","8.00000","10.00000","319.50000","320.00000","0.00156"
"25475565","http://commons.wikimedia.org/wiki/File:Plage_%C3%A0_Heist.jpg","http://upload.wikimedia.org/wikipedia/commons/0/0f/Plage_%C3%A0_Heist.jpg","8da763477fefa4ed8d1aedb03f38ed2bab76e5ca","2959","3711","RF 1987 35","Georges Lemmen","14.80000","18.00000","199.93243","206.16667","0.03118"
"26110321","http://commons.wikimedia.org/wiki/File:Adolph_von_Menzel_-_Nachmittag_im_Tuileriengarten.jpg","http://upload.wikimedia.org/wikipedia/commons/8/89/Adolph_von_Menzel_-_Nachmittag_im_Tuileriengarten.jpg","31832bd80bbc163dfecf5800158c2a86a3527f26","4226","6026","NG6604","Adolph von Menzel","19.30000","27.60000","218.96373","218.33333","0.00289"
"26188226","http://commons.wikimedia.org/wiki/File:Lovis_Corinth_-_M%C3%A4dchenakt_(1886).jpg","http://upload.wikimedia.org/wikipedia/commons/e/e0/Lovis_Corinth_-_M%C3%A4dchenakt_%281886%29.jpg","7a45bfd379857c9b5557b65879440b01c9be6500","6000","4978","75.72.1","Lovis Corinth","30.00000","25.30000","200.00000","196.75889","0.01647"
"26635422","http://commons.wikimedia.org/wiki/File:Theodore_Robinson_-_Cart,_Nantucket,_1882.jpg","http://upload.wikimedia.org/wikipedia/commons/b/b9/Theodore_Robinson_-_Cart%2C_Nantucket%2C_1882.jpg","c6c57cda4cfb24f8f07958491c897662c666a045","2150","3072","1969.002","Theodore Robinson","10.00000","14.00000","215.00000","219.42857","0.02060"
"26801435","http://commons.wikimedia.org/wiki/File:William_Merritt_Chase_-_Shinnecock,_Long_Island_(c.1896).jpg","http://upload.wikimedia.org/wikipedia/commons/1/1d/William_Merritt_Chase_-_Shinnecock%2C_Long_Island_%28c.1896%29.jpg","bf048f738fa89870b397b9e51930a05e498f6858","3630","4066","y1939-35","William Merritt Chase","14.30000","16.10000","253.84615","252.54658","0.00515"
"26854633","http://commons.wikimedia.org/wiki/File:Camille_Pissarro_-_Paysage_(ca.1865).jpg","http://upload.wikimedia.org/wikipedia/commons/c/cc/Camille_Pissarro_-_Paysage_%28ca.1865%29.jpg","694d59b0510a5726c93fc87da1554506eb34c7d9","3959","6179","75.981","Camille Pissarro","11.19000","17.38000","353.79803","355.52359","0.00488"
"26873520","http://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_-_Head_of_a_Peasant_Woman-_Right_Profile_(1884).jpg","http://upload.wikimedia.org/wikipedia/commons/d/d3/Vincent_van_Gogh_-_Head_of_a_Peasant_Woman-_Right_Profile_%281884%29.jpg","6a8a41ca2bb33e124bd946bfcfd8527e2da52851","3200","2369","Van Gogh catalogues|F=136|JH=683","Vincent van Gogh","15.70000","11.80000","203.82166","200.76271","0.01524"
"27063925","http://commons.wikimedia.org/wiki/File:Hans_Gude_-_Damer_i_solskinnet_(1883).jpg","http://upload.wikimedia.org/wikipedia/commons/8/89/Hans_Gude_-_Damer_i_solskinnet_%281883%29.jpg","5074b97a6c2376652c6dba3521294d64321bc1ea","2880","4000","Ladies in the sunshine","Hans Gude","13.00000","17.30000","221.53846","231.21387","0.04367"
"27065927","http://commons.wikimedia.org/wiki/File:Camille_Pissarro_-_Fox_Hill,_Upper_Norwood_(1870).jpg","http://upload.wikimedia.org/wikipedia/commons/d/d8/Camille_Pissarro_-_Fox_Hill%2C_Upper_Norwood_%281870%29.jpg","fa300c4e09e649a231bb8cb8bee2ac0a6bcd2098","4226","5570","NG6351","Camille Pissarro","13.90000","18.00000","304.02878","309.44444","0.01781"
"27066013","http://commons.wikimedia.org/wiki/File:Camille_Pissarro_-_The_Avenue,_Sydenham_(1871).jpg","http://upload.wikimedia.org/wikipedia/commons/1/15/Camille_Pissarro_-_The_Avenue%2C_Sydenham_%281871%29.jpg","82fdc041c4da16f4081dff939db8716d4ad26a2f","4226","6515","NG6493","Camille Pissarro","18.90000","28.70000","223.59788","227.00348","0.01523"
"27348022","http://commons.wikimedia.org/wiki/File:The_Story_Book_LACMA_40.12.40.jpg","http://upload.wikimedia.org/wikipedia/commons/6/6f/The_Story_Book_LACMA_40.12.40.jpg","38cd3a68cc9ee46646c8f7116f0745e7fc98d63d","2100","1707","40.12.40","William-Adolphe Bouguereau","9.20000","7.50000","228.26087","227.60000","0.00290"
"27834755","http://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_-_Peasant_woman_seated_before_an_open_door,_peeling_potatoes_(1885).jpg","http://upload.wikimedia.org/wikipedia/commons/9/9e/Vincent_van_Gogh_-_Peasant_woman_seated_before_an_open_door%2C_peeling_potatoes_%281885%29.jpg","e9c9f8d4cf8fdf49c37b202dc6420ca12da04ad0","3156","2148","Van Gogh catalogues|F=73|JH=717","Vincent van Gogh","14.40000","9.80000","219.16667","219.18367","0.00008"
"28595835","http://commons.wikimedia.org/wiki/File:Robert_Koehler_-_Head_of_an_old_woman_(1881).jpg","http://upload.wikimedia.org/wikipedia/commons/a/ad/Robert_Koehler_-_Head_of_an_old_woman_%281881%29.jpg","8906ff463a35c01633794e352fe0e6d337221cf2","4280","3387","01.1","Robert Koehler","18.00000","14.50000","237.77778","233.58621","0.01794"
"28925363","http://commons.wikimedia.org/wiki/File:Henry_F._Farny_-_Early_Start_(1900).jpg","http://upload.wikimedia.org/wikipedia/commons/8/85/Henry_F._Farny_-_Early_Start_%281900%29.jpg","e05b7c244ea212a7d93c6e7fae19f3d435511be5","1808","2700","G1972.8.12","Henry Francois Farny","8.30000","12.20000","217.83133","221.31148","0.01598"
"28926056","http://commons.wikimedia.org/wiki/File:Thomas_Eakins_-_The_Opera_Singer_(c.1892).jpg","http://upload.wikimedia.org/wikipedia/commons/c/c8/Thomas_Eakins_-_The_Opera_Singer_%28c.1892%29.jpg","3591f820c9c0f55451e22b2139364002740ed0a0","3198","2532","G1964.3","Thomas Eakins","13.10000","10.40000","244.12214","243.46154","0.00271"
"29422787","http://commons.wikimedia.org/wiki/File:Winslow_Homer_-_Bo-Peep_(1878).jpg","http://upload.wikimedia.org/wikipedia/commons/d/d1/Winslow_Homer_-_Bo-Peep_%281878%29.jpg","6c214a4b307502154a298bfc7017cb1648183697","1460","1727","48.724","Winslow Homer","7.00000","8.30000","208.57143","208.07229","0.00240"
"29518448","http://commons.wikimedia.org/wiki/File:Robert_Spear_Dunning_-_Strawberries_(1877).jpg","http://upload.wikimedia.org/wikipedia/commons/8/89/Robert_Spear_Dunning_-_Strawberries_%281877%29.jpg","96b9cf37db05777fa306f1a6e2abef949da1b7ee","3200","2065","LotFinder=5717184","Robert Spear Dunning","12.20000","8.00000","262.29508","258.12500","0.01616"
"29657338","http://commons.wikimedia.org/wiki/File:Augustus_Leopold_Egg_-_The_Travelling_Companions_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/b/b1/Augustus_Leopold_Egg_-_The_Travelling_Companions_-_Google_Art_Project.jpg","dbbef64e63d627ad3d5c24d97a2ae6ad41935741","7850","9450","1956P7","Augustus Leopold Egg","25.70000","31.00000","305.44747","304.83871","0.00200"
"29971535","http://commons.wikimedia.org/wiki/File:Jean-Baptiste-Camille_Corot_-_Plage_pr%C3%A8s_de_Etretat_(c.1872).jpg","http://upload.wikimedia.org/wikipedia/commons/7/73/Jean-Baptiste-Camille_Corot_-_Plage_pr%C3%A8s_de_Etretat_%28c.1872%29.jpg","1c7bf8766bff66f9d18556098c49a3b3c22bb806","1837","3806","1970.17.117","Jean-Baptiste-Camille Corot","4.80000","10.00000","382.70833","380.60000","0.00554"
"30496862","http://commons.wikimedia.org/wiki/File:Maxfield_Parrish_-_Cardinal_Archbishop_Sat_on_His_Shaded_Balcony_(1901).jpg","http://upload.wikimedia.org/wikipedia/commons/6/64/Maxfield_Parrish_-_Cardinal_Archbishop_Sat_on_His_Shaded_Balcony_%281901%29.jpg","19ed2e3e043a5a2da05b85a5c5a3a08eb5e1db6f","3200","2075","LotFinder=5561242","Maxfield Parrish","14.50000","9.50000","220.68966","218.42105","0.01039"
"30592536","http://commons.wikimedia.org/wiki/File:Thomas_Moran_-_Great_Blue_Spring_of_the_Lower_Geyser_Basin,_Firehole_River,_Yellowstone_(1872).jpg","http://upload.wikimedia.org/wikipedia/commons/9/93/Thomas_Moran_-_Great_Blue_Spring_of_the_Lower_Geyser_Basin%2C_Firehole_River%2C_Yellowstone_%281872%29.jpg","c60c77358e0ee17f00cfad3165fc6ed4bf1caf17","2730","4827","24.91","Thomas Moran","9.25000","16.56250","295.13514","291.44151","0.01267"
"30871570","http://commons.wikimedia.org/wiki/File:Egon_Schiele_-_Garten_mit_baum-_JK_167.jpg","http://upload.wikimedia.org/wikipedia/commons/9/99/Egon_Schiele_-_Garten_mit_baum-_JK_167.jpg","1c093ad3693014e7952e587464880bde12fe974f","3307","2445","J. Kallir, Egon Schiele: The Complete Works, New York, 1998, no. 167","Egon Schiele","9.80000","7.30000","337.44898","334.93151","0.00752"
"30872127","http://commons.wikimedia.org/wiki/File:Egon_Schiele_-_Segelschiff_mit_Spiegelungen_-_JK_166.jpg","http://upload.wikimedia.org/wikipedia/commons/7/78/Egon_Schiele_-_Segelschiff_mit_Spiegelungen_-_JK_166.jpg","374aa1efdb3da2975a84c4aba2efdfb37f64c2b6","3307","2267","J. Kallir, Egon Schiele: The Complete Works, New York, 1998, no. 166","Egon Schiele","11.10000","7.50000","297.92793","302.26667","0.01456"
"31339154","http://commons.wikimedia.org/wiki/File:James_Abbott_McNeill_Whistler_-_Figures_in_a_Doorway_(1890s).jpg","http://upload.wikimedia.org/wikipedia/commons/4/48/James_Abbott_McNeill_Whistler_-_Figures_in_a_Doorway_%281890s%29.jpg","d114eeac82320cd45ee1912cda8c7e07e8386895","2682","1542","LotFinder=5073661","James McNeill Whistler","9.50000","5.70000","282.31579","270.52632","0.04358"
"31638649","http://commons.wikimedia.org/wiki/File:Henri_Joseph_Harpignies_-_Un_cerf_dans_les_bois_(ca.1891).jpg","http://upload.wikimedia.org/wikipedia/commons/5/59/Henri_Joseph_Harpignies_-_Un_cerf_dans_les_bois_%28ca.1891%29.jpg","ad5826b5bc810f42489dd5da55f0acfd1f411c74","3200","2366","LotFinder=5673141","Henri Harpignies","16.10000","11.80000","198.75776","200.50847","0.00881"
"31699635","http://commons.wikimedia.org/wiki/File:John_Singer_Sargent_-_Breton_Girl_with_a_Basket,_a_Sketch_(1877).jpg","http://upload.wikimedia.org/wikipedia/commons/2/2f/John_Singer_Sargent_-_Breton_Girl_with_a_Basket%2C_a_Sketch_%281877%29.jpg","b3f0af693ecc8994ac02020fc9d4bfb41e20fe3f","5878","3499","1999.129","John Singer Sargent","19.00000","11.50000","309.36842","304.26087","0.01679"
"31699760","http://commons.wikimedia.org/wiki/File:John_Singer_Sargent_-_A_Parisian_Beggar_Girl_(1877).jpg","http://upload.wikimedia.org/wikipedia/commons/b/b1/John_Singer_Sargent_-_A_Parisian_Beggar_Girl_%281877%29.jpg","6b93ac4701db46155633db2deda3dcbd9891436a","10976","7541","1994.14","John Singer Sargent","25.40000","17.20000","432.12598","438.43023","0.01459"
"31699776","http://commons.wikimedia.org/wiki/File:John_Singer_Sargent_-_Young_Boy_on_the_Beach,_a_Sketch_(1877).jpg","http://upload.wikimedia.org/wikipedia/commons/7/74/John_Singer_Sargent_-_Young_Boy_on_the_Beach%2C_a_Sketch_%281877%29.jpg","2d933e6f5995b0c4c4bafc12d78d2fb0da5d46f6","10730","6210","1999.132","John Singer Sargent","17.20000","10.20000","623.83721","608.82353","0.02466"
"31699808","http://commons.wikimedia.org/wiki/File:John_Singer_Sargent_-_Breton_Woman_with_a_Basket,_a_Sketch_(1877).jpg","http://upload.wikimedia.org/wikipedia/commons/d/d3/John_Singer_Sargent_-_Breton_Woman_with_a_Basket%2C_a_Sketch_%281877%29.jpg","438f0c5cc4a32de3eec634acbe6d2380b6b41e47","10433","6590","1996.53","John Singer Sargent","18.50000","11.70000","563.94595","563.24786","0.00124"
"32403813","http://commons.wikimedia.org/wiki/File:The_Pont_the_Carrousel_and_the_Louvre_-_My_Dream.jpg","http://upload.wikimedia.org/wikipedia/commons/3/31/The_Pont_the_Carrousel_and_the_Louvre_-_My_Dream.jpg","904cfcff653f526c7f1f50580a268df8ae97e77e","2502","3625","Van Gogh catalogues|F=221|JH=1109","Vincent van Gogh","12.20000","17.30000","205.08197","209.53757","0.02173"
"32709917","http://commons.wikimedia.org/wiki/File:Albert_Anker_-_M%C3%A4dchen_bei_den_Hausaufgaben_(1909).jpg","http://upload.wikimedia.org/wikipedia/commons/2/2c/Albert_Anker_-_M%C3%A4dchen_bei_den_Hausaufgaben_%281909%29.jpg","95ca17cba7dd2587990cda740d03f2edff574c13","2230","3200","LotFinder=5745918","Albert Anker","10.00000","14.00000","223.00000","228.57143","0.02498"
"33285874","http://commons.wikimedia.org/wiki/File:Winslow_Homer_-_A_Shady_Spot,_Houghton_Farm_(1878).jpg","http://upload.wikimedia.org/wikipedia/commons/1/15/Winslow_Homer_-_A_Shady_Spot%2C_Houghton_Farm_%281878%29.jpg","2045a3905864049b30312d9e4bf2df722fdf7569","2641","3200","LotFinder=5793633","Winslow Homer","7.00000","8.30000","377.28571","385.54217","0.02188"
"33286072","http://commons.wikimedia.org/wiki/File:Winslow_Homer_-_David_Pharoah,_The_Last_of_the_Montauks_(1874).jpg","http://upload.wikimedia.org/wikipedia/commons/9/96/Winslow_Homer_-_David_Pharoah%2C_The_Last_of_the_Montauks_%281874%29.jpg","8a23b2d276dba7d5358d321d508691218f942d42","3200","2814","LotFinder=5793661","Winslow Homer","11.50000","10.00000","278.26087","281.40000","0.01128"
"33566148","http://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_-_Two_women_in_a_wood_(1882).jpg","http://upload.wikimedia.org/wikipedia/commons/5/56/Vincent_van_Gogh_-_Two_women_in_a_wood_%281882%29.jpg","0932d598adb75311ac2a251fbc2c2af1513af040","3621","2774","Van Gogh catalogues|F=1665|JH=181","Vincent van Gogh","12.20000","9.40000","296.80328","295.10638","0.00575"
"33566806","http://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_-_View_from_the_window_of_Vincent%27s_studio_in_winter_I_(1883).jpg","http://upload.wikimedia.org/wikipedia/commons/c/c5/Vincent_van_Gogh_-_View_from_the_window_of_Vincent%27s_studio_in_winter_I_%281883%29.jpg","b7e242bcc3cb3fb0e99ffac1a5a91cfc364a05c4","2000","1297","Van Gogh catalogues|F=1023|JH=343","Vincent van Gogh","8.10000","5.30000","246.91358","244.71698","0.00898"
"33826989","http://commons.wikimedia.org/wiki/File:Worthington_Whittredge_-_Indian_Encampment.jpg","http://upload.wikimedia.org/wikipedia/commons/1/11/Worthington_Whittredge_-_Indian_Encampment.jpg","83894efb2e25799220e9e20dc2c6df254b25e235","3433","5205","1999.151","Worthington Whittredge","14.50000","21.90000","236.75862","237.67123","0.00385"
"34854099","http://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_-_Paysanne_au_bassin_dans_un_jardin_(1885).jpg","http://upload.wikimedia.org/wikipedia/commons/4/47/Vincent_van_Gogh_-_Paysanne_au_bassin_dans_un_jardin_%281885%29.jpg","96153c5520ac43013bf81d1a41e92b27d00cec3e","3200","2614","Van Gogh catalogues|F=1284|JH=907","Vincent van Gogh","13.00000","10.40000","246.15385","251.34615","0.02109"
"35168556","http://commons.wikimedia.org/wiki/File:HeadOfAManVanGogh.jpg","http://upload.wikimedia.org/wikipedia/commons/7/78/HeadOfAManVanGogh.jpg","dd1b7def3bd8eb29cfb70696dd50f0e89a784074","4805","2676","Van Gogh catalogues|F=1358|JH=0980","Vincent van Gogh","6.50000","3.60000","739.23077","743.33333","0.00555"
"35513255","http://commons.wikimedia.org/wiki/File:L._A._Ring_-_Foaarslandskab_med_lysegr%C3%B8nne_Marker;_et_Vandhul_til_h._Mogenstrup_(1888).jpg","http://upload.wikimedia.org/wikipedia/commons/6/6d/L._A._Ring_-_Foaarslandskab_med_lysegr%C3%B8nne_Marker%3B_et_Vandhul_til_h._Mogenstrup_%281888%29.jpg","47e00ac7c768ea8bb802d1296b9e25a7f30ec0fd","3738","6850","H. Chr. Christensen, A Catalogue Raisonn\xe9 of the Works of L. A. Ring no. 118","Laurits Andersen Ring","13.00000","23.20000","287.53846","295.25862","0.02685"
"35513489","http://commons.wikimedia.org/wiki/File:L._A._Ring_-_En_Dreng_og_en_Pige_ved_Middagsmaden_(1884).jpg","http://upload.wikimedia.org/wikipedia/commons/9/93/L._A._Ring_-_En_Dreng_og_en_Pige_ved_Middagsmaden_%281884%29.jpg","2dae0f5101033c415dc5406b7d8c382f93392596","3688","4789","H. Chr. Christensen, A Catalogue Raisonn\xe9 of the Works of L. A. Ring no. 33","Laurits Andersen Ring","17.30000","22.00000","213.17919","217.68182","0.02112"
"35513713","http://commons.wikimedia.org/wiki/File:L._A._Ring_-_En_Drejer_ved_sin_Drejeb%C3%A6nk_(1890).jpg","http://upload.wikimedia.org/wikipedia/commons/e/e9/L._A._Ring_-_En_Drejer_ved_sin_Drejeb%C3%A6nk_%281890%29.jpg","3e2af19a2a74338fc615457cac672cf9934411eb","4287","3933","H. Chr. Christensen, A Catalogue Raisonn\xe9 of the Works of L. A. Ring no. 194","Laurits Andersen Ring","15.70000","14.20000","273.05732","276.97183","0.01434"
"35997386","http://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_-_Les_banques_de_la_Seine_avec_Pont_de_Clichy_au_printemps_(1887).jpg","http://upload.wikimedia.org/wikipedia/commons/c/c6/Vincent_van_Gogh_-_Les_banques_de_la_Seine_avec_Pont_de_Clichy_au_printemps_%281887%29.jpg","e3973b2618d2124ce87bef20de3c972be4c8b44c","5077","6030","Van Gogh catalogues|F=352|JH=1321","Vincent van Gogh","19.00000","22.50000","267.21053","268.00000","0.00295"
"35997635","http://commons.wikimedia.org/wiki/File:Jean-Baptiste_Camille_Corot_-_Palluel,_Boater_in_the_Marshes_(1871).jpg","http://upload.wikimedia.org/wikipedia/commons/e/ef/Jean-Baptiste_Camille_Corot_-_Palluel%2C_Boater_in_the_Marshes_%281871%29.jpg","43dce060daacd35abde46f1f1580f724b7575e32","3411","7461","1960.158.M","Jean-Baptiste Camille Corot","10.00000","22.00000","341.10000","339.13636","0.00579"
"36063145","http://commons.wikimedia.org/wiki/File:Paul_Baum_-_Moorlandschaft_bei_Dachau.jpg","http://upload.wikimedia.org/wikipedia/commons/9/90/Paul_Baum_-_Moorlandschaft_bei_Dachau.jpg","a0be49f8699b3af83cc300e8dac8550a48016493","3209","4272","Hitzeroth F 11","Paul Baum","14.20000","18.70000","225.98592","228.44920","0.01090"
"36063197","http://commons.wikimedia.org/wiki/File:Paul_Baum_-_Holl%C3%A4ndische_Kanallandschaft_(1887).jpg","http://upload.wikimedia.org/wikipedia/commons/f/f1/Paul_Baum_-_Holl%C3%A4ndische_Kanallandschaft_%281887%29.jpg","e7d6c88e2868b6b171f494188809db8da339b731","2433","3855","Hitzeroth D9v (probably)","Paul Baum","8.00000","12.50000","304.12500","308.40000","0.01406"
"36441793","http://commons.wikimedia.org/wiki/File:Winslow_Homer_-_School_Time_(1874).jpg","http://upload.wikimedia.org/wikipedia/commons/d/d8/Winslow_Homer_-_School_Time_%281874%29.jpg","e166df595ee8c19d5472dd6cb075748f18ee3ef0","2633","4000","2014.18.19","Winslow Homer","12.50000","19.30000","210.64000","207.25389","0.01634"
"36442012","http://commons.wikimedia.org/wiki/File:Winslow_Homer_-_Boy_on_a_Raft_(1879).jpg","http://upload.wikimedia.org/wikipedia/commons/5/59/Winslow_Homer_-_Boy_on_a_Raft_%281879%29.jpg","860052022ed9892cf157a685219ed8d0a8ff44ef","2403","4000","2014.18.2","Winslow Homer","7.60000","12.80000","316.18421","312.50000","0.01179"
"36442167","http://commons.wikimedia.org/wiki/File:Winslow_Homer_-_Berry_Pickers_(1873).jpg","http://upload.wikimedia.org/wikipedia/commons/d/d2/Winslow_Homer_-_Berry_Pickers_%281873%29.jpg","82ea2a7d73ba716fc4eb75f1d2fa843408a847de","2806","4000","Goodrich/Gerdts 2014, Vol. II, no. 448","Winslow Homer","9.60000","13.80000","292.29167","289.85507","0.00841"
"36442235","http://commons.wikimedia.org/wiki/File:Winslow_Homer_-_Rustic_Courtship,_or_In_the_Garden_(1874).jpg","http://upload.wikimedia.org/wikipedia/commons/8/8e/Winslow_Homer_-_Rustic_Courtship%2C_or_In_the_Garden_%281874%29.jpg","0877ac67c7f600c44e99c09145885fd2caa804ab","2748","4000","Goodrich/Gerdts 2005, Vol. II, no. 499","Winslow Homer","8.80000","12.80000","312.27273","312.50000","0.00073"
"36761870","http://commons.wikimedia.org/wiki/File:Charles_Fran%C3%A7ois_Felu_-_Mevrouw_Meyer_(1884).jpg","http://upload.wikimedia.org/wikipedia/commons/5/56/Charles_Fran%C3%A7ois_Felu_-_Mevrouw_Meyer_%281884%29.jpg","990d7dbd3effe4cbbd1a58ebf882a8eae6e644f8","6292","5302","5156","Charles Felu","24.40000","20.10000","257.86885","263.78109","0.02293"
"36812939","http://commons.wikimedia.org/wiki/File:Landscape_by_Jasper_Francis_Cropsey.jpg","http://upload.wikimedia.org/wikipedia/commons/e/ed/Landscape_by_Jasper_Francis_Cropsey.jpg","42d28f43cda1bca7889a293f344d2259f795f3b5","0660","1200","1985.167","Jasper Francis Cropsey","3.00000","5.50000","220.00000","218.18182","0.00833"
"37263995","http://commons.wikimedia.org/wiki/File:Winslow_Homer_-_The_Red_School_House_(1873).jpg","http://upload.wikimedia.org/wikipedia/commons/e/e8/Winslow_Homer_-_The_Red_School_House_%281873%29.jpg","fce71cc6047eb1ed1a84ce3ab3508b43ab6f1fab","5000","3500","Goodrich/Gerdts 2005: 2, Vol. IV, no. 424","Winslow Homer","21.90000","15.60000","228.31050","224.35897","0.01761"
"37306601","http://commons.wikimedia.org/wiki/File:Winslow_Homer_-_Boys_Wading_(1873).jpg","http://upload.wikimedia.org/wikipedia/commons/4/4b/Winslow_Homer_-_Boys_Wading_%281873%29.jpg","4e63fabd54ac9a2b1ffe44162577eefbcd937dd2","2836","4000","Goodrich/Gerdts 2005, Vol. II, no. 458","Winslow Homer","9.80000","13.80000","289.38776","289.85507","0.00161"
"37649554","http://commons.wikimedia.org/wiki/File:Edvard_Munch_-_Self-Portrait_-_Google_Art_Project_(533070).jpg","http://upload.wikimedia.org/wikipedia/commons/5/5e/Edvard_Munch_-_Self-Portrait_-_Google_Art_Project_%28533070%29.jpg","6e351618fad234ebb399b2e26d36a8c87bd498a0","3271","2383","M1049","Edvard Munch","10.23622","7.48031","319.55154","318.56947","0.00308"
"37662889","http://commons.wikimedia.org/wiki/File:Albert_Pinkham_Ryder_-_Siegfried_und_die_Rheint%C3%B6chter.jpg","http://upload.wikimedia.org/wikipedia/commons/8/81/Albert_Pinkham_Ryder_-_Siegfried_und_die_Rheint%C3%B6chter.jpg","864e10798b93c65ef3729835ab932bd72aef18b0","4864","5000","1946.1.1","Albert Pinkham Ryder","19.90000","20.50000","244.42211","243.90244","0.00213"
